Name of District,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
KANNIYAKUMARI,0.01,407.84,0.07,44.07573059
KANNIYAKUMARI,0,378.81,0.01,40.93832277
KANNIYAKUMARI,0,377.55,0.01,40.8023935
KANNIYAKUMARI,0,356.41,0.01,38.51738902
KANNIYAKUMARI,0,365.97,0.02,39.55064007
KANNIYAKUMARI,0.01,375.72,0.04,40.60501223
KANNIYAKUMARI,0.01,379.52,0.05,41.01535447
KANNIYAKUMARI,0,350.43,0,37.87133339
KANNIYAKUMARI,0,358.93,0.01,38.79058319
KANNIYAKUMARI,0,370.93,0.02,40.08644619
KANNIYAKUMARI,0,387.22,0.03,41.84762775
KANNIYAKUMARI,0,319,0,34.47516271
KANNIYAKUMARI,0,322.38,0,34.84056625
KANNIYAKUMARI,0,328.75,0,35.52845944
KANNIYAKUMARI,0,335,0,36.20398033
KANNIYAKUMARI,0,341.03,0,36.85532207
KANNIYAKUMARI,0,348.24,0,37.63444346
KANNIYAKUMARI,0,355.97,0.01,38.4701111
KANNIYAKUMARI,0,365.36,0.02,39.48516423
KANNIYAKUMARI,0,367.93,0.01,39.7628666
KANNIYAKUMARI,0,350.3,0,37.85747386
KANNIYAKUMARI,0,365.99,0.01,39.55261814
KANNIYAKUMARI,0,349.92,0.01,37.81605552
KANNIYAKUMARI,0,294.68,0,31.84609945
KANNIYAKUMARI,0,299.99,0,32.41982732
KANNIYAKUMARI,0,299.99,0.01,32.42087866
KANNIYAKUMARI,0,304.59,0.01,32.91746287
KANNIYAKUMARI,0,310.69,0.01,33.57655696
KANNIYAKUMARI,0,319.16,0.03,34.49163171
KANNIYAKUMARI,0,314.84,0,34.02505103
KANNIYAKUMARI,0,322.49,0,34.85195957
KANNIYAKUMARI,0,330.03,0,35.66648725
KANNIYAKUMARI,0,336.8,0,36.39879911
KANNIYAKUMARI,0,346.12,0,37.40543349
KANNIYAKUMARI,0,356.55,0.01,38.53319174
KANNIYAKUMARI,0,360.46,0,38.95509651
KANNIYAKUMARI,0,373.73,0.01,40.38914872
KANNIYAKUMARI,0,386.71,0.01,41.79235247
KANNIYAKUMARI,0,394.12,0.02,42.59300398
KANNIYAKUMARI,0,378.65,0.01,40.92112975
KANNIYAKUMARI,0,346.29,0,37.42376912
KANNIYAKUMARI,0,348.25,0,37.63541452
KANNIYAKUMARI,0,357.9,0.01,38.67850263
KANNIYAKUMARI,0,369.46,0.01,39.92849007
KANNIYAKUMARI,0,381.67,0.02,41.24799311
KANNIYAKUMARI,0.01,400.89,0.03,43.32433675
KANNIYAKUMARI,0,390.37,0.03,42.18738751
KANNIYAKUMARI,0,373.73,0.01,40.38980808
KANNIYAKUMARI,0,375.24,0.01,40.55315986
KANNIYAKUMARI,0,370.8,0.01,40.07254625
KANNIYAKUMARI,0,373.85,0.01,40.40240595
KANNIYAKUMARI,0,340.45,0,36.79327142
KANNIYAKUMARI,0,341.05,0,36.85751385
KANNIYAKUMARI,0,345.06,0,37.29145131
KANNIYAKUMARI,0,327.39,0,35.38133167
KANNIYAKUMARI,0,336.03,0,36.31551742
KANNIYAKUMARI,0,343.59,0.01,37.13204129
KANNIYAKUMARI,0,347.22,0.01,37.5247758
KANNIYAKUMARI,0,354.51,0.02,38.31256286
KANNIYAKUMARI,0,307.61,0,33.24390062
KANNIYAKUMARI,0,306.66,0,33.14070753
KANNIYAKUMARI,0,312.25,0,33.74496542
KANNIYAKUMARI,0,318.65,0,34.43652554
KANNIYAKUMARI,0,324.98,0,35.12056696
KANNIYAKUMARI,0,332.25,0,35.90621313
KANNIYAKUMARI,0,332.3,0,35.91225812
KANNIYAKUMARI,0,335.16,0,36.22134328
KANNIYAKUMARI,0,346.7,0.01,37.46804872
KANNIYAKUMARI,0,338.87,0,36.62224841
KANNIYAKUMARI,0,310.3,0,33.53444304
KANNIYAKUMARI,0,313.93,0,33.92661695
KANNIYAKUMARI,0,321.14,0,34.70564419
KANNIYAKUMARI,0,326.82,0.01,35.32017597
KANNIYAKUMARI,0,330.37,0.01,35.70389022
KANNIYAKUMARI,0,342.73,0.02,37.03933178
KANNIYAKUMARI,0.01,370.99,0.04,40.09372175
KANNIYAKUMARI,0,303.32,0.02,32.78011757
KARUR,0,227.78,0,14.68199818
KARUR,0,228.59,0,14.73449854
KARUR,0,229.6,0,14.79960713
KARUR,0,230.53,0,14.85939918
KARUR,0,231.61,0,14.9290289
KARUR,0,232.81,0,15.00648741
KARUR,0,233.89,0,15.07576894
KARUR,0,235.28,0,15.16575475
KARUR,0,236.73,0,15.259043
KARUR,0,238.18,0,15.35261949
KARUR,0,239.49,0,15.43726918
KARUR,0,241.13,0,15.54250905
KARUR,0,241.86,0,15.58994113
KARUR,0,232.71,0,14.99986526
KARUR,0,234.53,0,15.11744988
KARUR,0,236.32,0,15.23277647
KARUR,0,238.02,0,15.34252866
KARUR,0,238.71,0,15.38694896
KARUR,0,240.62,0,15.50980354
KARUR,0,243.88,0,15.72028588
KARUR,0,246.13,0,15.86472659
KARUR,0,248.18,0,15.9970379
KARUR,0,250.68,0,16.15843497
KARUR,0,253.24,0,16.32306919
KARUR,0,255.86,0,16.49241284
KARUR,4.75,253.45,32.18,16.33714989
KARUR,4.77,266.5,32.32,17.17789623
KARUR,4.78,278.58,32.43,17.95643111
KARUR,4.8,288.97,32.57,18.62617146
KARUR,4.82,300.66,32.73,19.38013548
KARUR,4.84,318.13,32.83,20.50604829
KARUR,0,216.3,0,13.94240988
KARUR,0,216.46,0,13.95230611
KARUR,0,216.59,0,13.96080396
KARUR,0,216.75,0,13.9714023
KARUR,0,216.9,0,13.98068699
KARUR,0,217.11,0,13.99452896
KARUR,0,217.3,0,14.00660704
KARUR,0,217.52,0,14.02071028
KARUR,0,217.77,0,14.03682769
KARUR,0,218.01,0,14.05277356
KARUR,0,218.32,0,14.07224146
KARUR,0,218.6,0,14.09069012
KARUR,0,219.03,0,14.11848549
KARUR,0,219.35,0,14.13879287
KARUR,0,219.62,0,14.15628319
KARUR,0,220,0,14.1806319
KARUR,0,220.38,0,14.20500103
KARUR,0,220.77,0,14.23041119
KARUR,0,221.06,0,14.24931988
KARUR,0,221.59,0,14.28306322
KARUR,0,222.04,0,14.31226012
KARUR,0,222.85,0,14.36448457
KARUR,0,223.23,0,14.38887562
KARUR,0,223.62,0,14.41423696
KARUR,0,224.2,0,14.45147375
KARUR,0,227.15,0,14.64150774
KARUR,0,225.41,0,14.52926806
KARUR,0,226.15,0,14.57689838
KARUR,0,226.93,0,14.62740033
KARUR,0,238.57,0,15.3779685
KARUR,0,239.89,0,15.46274621
KARUR,0,241.24,0,15.54963093
KARUR,0,242.63,0,15.63953578
KARUR,0,244.22,0,15.74203079
KARUR,0,245.8,0,15.84353254
KARUR,0,247.6,0,15.95992925
KARUR,0,248.76,0,16.03430295
KARUR,0,250.78,0,16.16455564
KARUR,0,252.72,0,16.29007972
KARUR,0,254.98,0,16.43521738
KARUR,0,249.77,0,16.09989604
KARUR,0,246.8,0,15.90806313
KARUR,0,247.15,0,15.93087874
KARUR,0,249.19,0,16.0621632
KARUR,0,251.39,0,16.20399925
KARUR,0,253.52,0,16.34120781
KARUR,0,255.87,0,16.49301908
KARUR,0,257.55,0,16.60136205
KARUR,0,259.39,0,16.71994697
KARUR,0,224.68,0,14.48258097
KARUR,0,225.18,0,14.5148183
KARUR,0,225.7,0,14.5484636
KARUR,0,226.44,0,14.59617301
KARUR,0,227.3,0,14.65150824
KARUR,0,228.17,0,14.70735158
KARUR,0,215.72,0,13.90456915
KARUR,0,215.83,0,13.91208391
KARUR,0,215.92,0,13.91762863
KARUR,0,216.05,0,13.92583789
KARUR,0,216.19,0,13.93520271
KARUR,0.05,462.22,0.42,29.79380989
KARUR,0.05,458.21,0.42,29.53544375
KARUR,0.07,483.42,0.58,31.16035876
KARUR,0,428.13,0.03,27.59653904
KARUR,0,447.3,0.03,28.83219137
KARUR,0,418.54,0.03,26.97809925
KARUR,0,375.98,0.01,24.23466505
KARUR,0,341.69,0,22.02455188
KARUR,0,348.15,0,22.44127099
KARUR,0,354.95,0,22.87962736
KARUR,0,362.34,0,23.35590238
KARUR,0,369.85,0,23.83951657
KARUR,0,377.54,0.01,24.33538615
KARUR,0,384.67,0.01,24.79481235
KARUR,0,391.95,0.01,25.26440837
KARUR,0,399.47,0.01,25.74901189
KARUR,0,407.48,0.02,26.26533134
KARUR,0,416.94,0.02,26.87527175
KARUR,0,427.32,0.02,27.54449794
KARUR,0,443.42,0.03,28.58169011
KARUR,0.01,463.51,0.04,29.87673718
KARUR,0.02,492.91,0.14,31.77212658
KARUR,0.06,526.8,0.49,33.9565314
KARUR,0,292.75,0,18.86981646
KARUR,0,247.71,0,15.96666461
KARUR,0,245.8,0,15.84369587
KARUR,0,234.45,0,15.11210649
KARUR,0,235.28,0,15.1658163
KARUR,0,236.37,0,15.23623779
KARUR,0,237.51,0,15.3092006
KARUR,0.21,527.03,1.32,33.97124723
KARUR,0.03,514.48,0.24,33.16218205
KARUR,0.04,538.38,0.31,34.70280324
KARUR,0.65,603.38,3.74,38.89296191
KARUR,0.04,451.91,0.22,29.12917964
KARUR,0.01,458.61,0.08,29.56103828
KARUR,0.01,472.45,0.12,30.4531242
KARUR,0.04,495.75,0.29,31.95535372
KARUR,0.01,458.59,0.11,29.55984765
KARUR,0.02,464.3,0.18,29.92785894
KARUR,0.03,482.41,0.26,31.09492739
KARUR,0.04,485.31,0.34,31.28194897
KARUR,0.01,434.48,0.09,28.0059847
KARUR,0.01,401.83,0.06,25.90117966
KARUR,0.01,403.07,0.06,25.98138606
KARUR,0.01,384.77,0.06,24.80118386
KARUR,0.01,390.67,0.07,25.18160824
KARUR,0.01,399.21,0.07,25.73219826
KARUR,0.01,408.49,0.07,26.33049806
KARUR,0.01,406.52,0.07,26.20370357
KARUR,0.01,405.9,0.07,26.16363337
KARUR,0.01,417.3,0.08,26.8980347
KARUR,0.01,419.58,0.09,27.04538884
KARUR,0.01,400.65,0.1,25.82532449
KARUR,0.01,406.04,0.11,26.17249845
KARUR,0.02,413.17,0.15,26.6319226
KARUR,0.03,425.57,0.22,27.43150617
KARUR,0.04,439.74,0.28,28.34457574
KARUR,0.04,444.91,0.34,28.67805745
KARUR,0.05,547.36,0.39,35.28182504
KARUR,0.05,550.68,0.41,35.49556037
KARUR,0.07,578.83,0.53,37.30995059
KARUR,0.47,622.66,2.94,40.13520269
KARUR,0.14,539.77,0.91,34.79250085
KARUR,0.01,456.49,0.1,29.42422918
KARUR,0.01,427.83,0.1,27.57726373
KARUR,0.01,436.79,0.1,28.1545091
KARUR,0.01,414.14,0.1,26.6948449
KARUR,0.01,410.37,0.1,26.45177074
KARUR,0.01,425.64,0.1,27.43616986
KARUR,0.01,438.55,0.1,28.26822587
KARUR,0.01,451.81,0.11,29.12264178
KARUR,0.02,470.47,0.15,30.32534083
KARUR,0.03,493.05,0.26,31.7811715
KARUR,0.04,507.55,0.33,32.71584753
KARUR,0.05,535.16,0.45,34.49555689
KARUR,0.08,553.62,0.61,35.68531823
KARUR,0.03,502.89,0.25,32.41494842
KARUR,0.02,482.05,0.17,31.07207143
KARUR,0.03,498.83,0.26,32.15333342
KARUR,0.04,507.94,0.33,32.74069198
KARUR,0.06,530.87,0.48,34.21889153
KARUR,0.04,514.82,0.36,33.1840557
KARUR,0.01,482.09,0.11,31.07460027
KARUR,0.02,502.47,0.18,32.38842026
KARUR,0.03,531.38,0.29,34.25178773
KARUR,0.36,567.55,2.1,36.58340749
KARUR,1.21,635.35,7.25,40.95324666
KARUR,1.28,628.94,7.7,40.54010014
KARUR,1.5,663.74,9.07,42.78318743
KARUR,1.49,663.2,9.03,42.74853686
KARUR,1.07,582.61,6.13,37.55391785
KARUR,0.85,554.73,4.92,35.75661517
KARUR,0.95,567.75,5.47,36.59593709
KARUR,0.96,548.66,5.51,35.36522252
KARUR,1.01,567.68,5.77,36.59141818
KARUR,0.05,488.96,0.29,31.51708012
KARUR,0.11,519.69,0.72,33.49835777
KARUR,0.26,556.1,1.65,35.84515709
KARUR,0.39,586.61,2.51,37.81142011
KARUR,0.05,534.03,0.39,34.42227634
KARUR,0.1,581.32,0.78,37.471
KARUR,0.13,579.06,0.91,37.32528746
KARUR,0.17,501.51,0.94,32.32602858
KARUR,0.04,489.44,0.22,31.54847283
KARUR,0.08,478.6,0.45,30.84937963
KARUR,0.21,499.57,1.18,32.20155616
KARUR,0.45,530.74,2.56,34.21064339
KARUR,0.61,557.29,3.47,35.92177233
KARUR,0.66,557.92,3.76,35.96232863
KARUR,0.81,580.94,4.61,37.44608614
KARUR,0.39,573.47,2.31,36.96500797
KARUR,0.01,472.65,0.05,30.46574961
KARUR,0.01,480.47,0.06,30.97031192
KARUR,0.05,513.07,0.32,33.07166148
KARUR,0.01,442.49,0.05,28.52186747
KARUR,0.01,459.8,0.06,29.63800154
KARUR,0.01,468.1,0.08,30.17293747
KARUR,0.01,492.23,0.1,31.72792996
KARUR,0.01,466.17,0.06,30.04834857
KARUR,0.01,484.39,0.08,31.22306091
KARUR,0.04,502.17,0.25,32.36872821
KARUR,0.35,541.78,2.05,34.92220672
KARUR,0.67,577.7,3.93,37.2376536
KARUR,1.08,619.17,6.41,39.91046324
KARUR,1.49,663.97,9.01,42.79790553
KARUR,1.19,630.51,7.08,40.64120886
KARUR,0.32,538.96,1.87,34.74033003
KARUR,0.59,571.34,3.51,36.82738434
KARUR,0.82,602.06,4.85,38.80724093
KARUR,1.01,622.95,6.05,40.15421177
KARUR,0.81,598.79,4.84,38.59696801
KARUR,0.98,616.93,5.87,39.76590703
KARUR,1.14,633.4,6.77,40.82782121
KARUR,0.01,470.75,0.09,30.34343463
KARUR,0.09,500.29,0.57,32.24740497
KARUR,0.27,534.08,1.62,34.4256703
KARUR,0.53,567.6,3.19,36.5864799
KARUR,0.69,589.43,4.11,37.9932678
KARUR,0.13,506.73,0.82,32.66282799
KARUR,0.15,519.48,0.92,33.48441421
KARUR,0.48,552.29,2.83,35.59936272
KARUR,0.7,578.63,4.11,37.29715196
KARUR,1.07,612.27,6.28,39.46583821
KARUR,1.36,649.92,8.07,41.89279489
KARUR,0.92,598.42,5.28,38.57268702
KARUR,1,600.69,5.76,38.71923289
KARUR,1.36,640,7.97,41.2531942
KARUR,1.43,648.96,8.45,41.83084135
KARUR,0.98,588.33,5.59,37.92272558
KARUR,0.76,542.9,4.26,34.9944798
KARUR,1.07,576.07,6.08,37.13198983
KARUR,0.6,532.29,3.41,34.31016913
KARUR,0.77,553.77,4.34,35.69473003
KARUR,0.86,565.68,4.86,36.46228411
KARUR,1.08,583.47,6.24,37.60960392
KARUR,0.91,595.79,5.33,38.40346241
KRISHNAGIRI,0,392.71,0,14.41631857
KRISHNAGIRI,0,394.09,0,14.46662146
KRISHNAGIRI,0,395.83,0,14.53068574
KRISHNAGIRI,0,397.17,0,14.57986097
KRISHNAGIRI,0,398.69,0,14.63581042
KRISHNAGIRI,0,400.55,0,14.70410268
KRISHNAGIRI,0,401.97,0,14.75610079
KRISHNAGIRI,0,404.1,0,14.83429819
KRISHNAGIRI,0,406.31,0,14.91551119
KRISHNAGIRI,0,408.24,0,14.98620132
KRISHNAGIRI,0,410.62,0,15.07367619
KRISHNAGIRI,0,413.33,0,15.17305864
KRISHNAGIRI,0,414.52,0,15.21675564
KRISHNAGIRI,0,417.13,0,15.31251658
KRISHNAGIRI,0,419.85,0,15.41257529
KRISHNAGIRI,0,423.31,0,15.53955392
KRISHNAGIRI,0,426.78,0,15.66691713
KRISHNAGIRI,0,429,0,15.74816586
KRISHNAGIRI,0,432.77,0,15.88689368
KRISHNAGIRI,0,439.08,0,16.11847837
KRISHNAGIRI,0,443.57,0,16.28302507
KRISHNAGIRI,0,448.35,0,16.45865321
KRISHNAGIRI,0,453.29,0,16.64009672
KRISHNAGIRI,0,458.53,0,16.83221539
KRISHNAGIRI,0,464.11,0,17.03734566
KRISHNAGIRI,3.05,445.97,19.67,16.37110851
KRISHNAGIRI,3.1,460.62,20,16.90921204
KRISHNAGIRI,3.16,476.91,20.33,17.50713003
KRISHNAGIRI,3.19,484.4,20.58,17.7821744
KRISHNAGIRI,3.25,489.72,20.93,17.97740159
KRISHNAGIRI,3.31,507.64,21.34,18.63529706
KRISHNAGIRI,0,397.4,0,14.58848539
KRISHNAGIRI,0,397.98,0,14.60944676
KRISHNAGIRI,0,399.55,0,14.6673247
KRISHNAGIRI,0,401.35,0,14.73331463
KRISHNAGIRI,0,403.37,0,14.80739525
KRISHNAGIRI,0,405.58,0,14.88842979
KRISHNAGIRI,0,378.15,0,13.88178364
KRISHNAGIRI,0,378.35,0,13.88884419
KRISHNAGIRI,0,378.57,0,13.89695151
KRISHNAGIRI,0,378.83,0,13.90656298
KRISHNAGIRI,0,379.19,0,13.9197542
KRISHNAGIRI,0,379.53,0,13.93233781
KRISHNAGIRI,0,379.98,0,13.94891474
KRISHNAGIRI,0,380.32,0,13.96139766
KRISHNAGIRI,0,380.81,0,13.9792455
KRISHNAGIRI,0,381.33,0,13.99843213
KRISHNAGIRI,0,381.92,0,14.02006359
KRISHNAGIRI,0,382.44,0,14.03902391
KRISHNAGIRI,0,383.07,0,14.06242708
KRISHNAGIRI,0,383.62,0,14.0822981
KRISHNAGIRI,0,384.11,0,14.10045738
KRISHNAGIRI,0,385.64,0,14.15641934
KRISHNAGIRI,0,386.15,0,14.17535565
KRISHNAGIRI,0,386.41,0,14.18496815
KRISHNAGIRI,0,387.38,0,14.22030089
KRISHNAGIRI,0,395.11,0,14.50409061
KRISHNAGIRI,0,391.94,0,14.38776555
KRISHNAGIRI,0,390.37,0,14.33021255
KRISHNAGIRI,0,391.51,0,14.37206112
KRISHNAGIRI,0,520.12,0,19.09322707
KRISHNAGIRI,0,527.59,0,19.3673195
KRISHNAGIRI,0,535.67,0,19.66416676
KRISHNAGIRI,0,544.11,0,19.97400064
KRISHNAGIRI,0,553.43,0,20.31608454
KRISHNAGIRI,0,563.25,0,20.67669615
KRISHNAGIRI,0,574.05,0,21.07301485
KRISHNAGIRI,0,582.12,0,21.36926395
KRISHNAGIRI,0,591.16,0,21.70116012
KRISHNAGIRI,0,435.25,0,15.97785389
KRISHNAGIRI,0,434.9,0,15.96491213
KRISHNAGIRI,0,438.86,0,16.11044763
KRISHNAGIRI,0,402.11,0,14.76106703
KRISHNAGIRI,0,403.07,0,14.79649791
KRISHNAGIRI,0,404.44,0,14.84689263
KRISHNAGIRI,0,405.76,0,14.89516207
KRISHNAGIRI,0,407.44,0,14.95671563
KRISHNAGIRI,0,409.17,0,15.02042555
KRISHNAGIRI,0,410.36,0,15.06415131
KRISHNAGIRI,0,411.56,0,15.1082312
KRISHNAGIRI,0,412.71,0,15.15025468
KRISHNAGIRI,0,414.02,0,15.19853161
KRISHNAGIRI,0,415.18,0,15.24098495
KRISHNAGIRI,0,417.42,0,15.32308969
KRISHNAGIRI,0,419.53,0,15.40073513
KRISHNAGIRI,0,421.94,0,15.48908419
KRISHNAGIRI,0,411.01,0,15.08801475
KRISHNAGIRI,0,413.13,0,15.16585682
KRISHNAGIRI,0,410.38,0,15.0648628
KRISHNAGIRI,0,460.71,0,16.91248377
KRISHNAGIRI,0,396.74,0,14.56424262
KRISHNAGIRI,0.01,909.62,0.06,33.39150173
KRISHNAGIRI,0.43,1002.16,2.35,36.78855954
KRISHNAGIRI,0.78,1007.84,4.29,36.99733177
KRISHNAGIRI,0.04,843.71,0.25,30.9720533
KRISHNAGIRI,0,829.16,0.01,30.43780804
KRISHNAGIRI,0.21,893.76,1.18,32.80937103
KRISHNAGIRI,0,683.08,0,25.07534311
KRISHNAGIRI,0,686.51,0,25.20145112
KRISHNAGIRI,0,597.18,0,21.92224274
KRISHNAGIRI,0,607.36,0,22.295761
KRISHNAGIRI,0,618,0,22.68624864
KRISHNAGIRI,0,629.21,0,23.09779885
KRISHNAGIRI,0,641.12,0,23.5350894
KRISHNAGIRI,0,648.71,0,23.81387298
KRISHNAGIRI,0,657.89,0,24.15075622
KRISHNAGIRI,0,666.86,0,24.48001847
KRISHNAGIRI,0,676.43,0,24.8312761
KRISHNAGIRI,0,687.29,0,25.22983873
KRISHNAGIRI,0,699.21,0,25.66738876
KRISHNAGIRI,0,718.7,0,26.38292919
KRISHNAGIRI,0,741.2,0,27.20905601
KRISHNAGIRI,0.01,770.29,0.05,28.27700705
KRISHNAGIRI,0,735.14,0,26.98646516
KRISHNAGIRI,0.01,756.99,0.06,27.78865008
KRISHNAGIRI,0.06,688.44,0.35,25.2721662
KRISHNAGIRI,0,509.84,0,18.71576786
KRISHNAGIRI,0,495.89,0,18.20373156
KRISHNAGIRI,0,501.39,0,18.4057927
KRISHNAGIRI,0,507.14,0,18.61682821
KRISHNAGIRI,0,513.44,0,18.84795149
KRISHNAGIRI,0.68,994.85,3.8,36.52022025
KRISHNAGIRI,0.91,1039.7,5.09,38.16684771
KRISHNAGIRI,0.8,1039.78,4.51,38.1696123
KRISHNAGIRI,1.36,1110.43,7.57,40.76311329
